system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,SCL,hours_from_measurement,ndvi,ndwi,sample_idx,.geo
1320,0.804,0.1259,0.1355,0.0988,0.1318,0.1683,0.13670000000000002,0.1995,0.17800000000000002,0.20070000000000002,0.1875,0.1899,0.4315,0.18,10,6.719826666666667,0.1566934,-0.0539629,1320,"{""type"":""MultiPoint"",""coordinates"":[]}"
1321,0.318,0.0688,0.1003,0.0687,0.0913,0.1187,0.0844,0.1321,0.1399,0.156,0.149,0.1487,0.27090000000000003,0.05,10,116.25250416666667,0.27677807,-0.113186404,1321,"{""type"":""MultiPoint"",""coordinates"":[]}"
1322,0.234,0.09050000000000001,0.1136,0.0849,0.1028,0.1303,0.09960000000000001,0.1404,0.14930000000000002,0.1615,0.1757,0.1603,0.367,0.07,10,6.166914722222222,0.27642572,-0.14836602,1322,"{""type"":""MultiPoint"",""coordinates"":[]}"
1323,0.17400000000000002,0.6722,0.3397,0.2321,0.6354000000000001,0.5792,0.5369,0.6131,0.5811000000000001,0.5709000000000001,0.5671,0.556,1.5638,1.0,9,68.66903305555556,0.027355073,0.010555701,1323,"{""type"":""MultiPoint"",""coordinates"":[]}"
1324,0.17400000000000002,0.6722,0.3397,0.2321,0.6354000000000001,0.5792,0.5369,0.6131,0.5811000000000001,0.5709000000000001,0.5671,0.556,1.5638,1.0,9,78.50236638888889,0.027355073,0.010555701,1324,"{""type"":""MultiPoint"",""coordinates"":[]}"
1325,0.72,0.019,0.1114,0.069,0.0625,0.11660000000000001,0.0825,0.1422,0.1597,0.1875,0.18130000000000002,0.17750000000000002,0.1153,0.01,5,20.336435,0.37452614,-0.21718697,1325,"{""type"":""MultiPoint"",""coordinates"":[]}"
1326,0.72,0.019,0.1114,0.069,0.0625,0.11660000000000001,0.0825,0.1422,0.1597,0.1875,0.18130000000000002,0.17750000000000002,0.1153,0.01,5,30.003101666666666,0.37452614,-0.21718697,1326,"{""type"":""MultiPoint"",""coordinates"":[]}"
1327,0.504,0.0534,0.0888,0.0568,0.0775,0.13040000000000002,0.09090000000000001,0.1532,0.1627,0.1779,0.16640000000000002,0.1496,0.10980000000000001,0.01,5,92.00017638888889,0.2934318,-0.1212938,1327,"{""type"":""MultiPoint"",""coordinates"":[]}"
1328,0.504,0.0534,0.0888,0.0568,0.0775,0.13040000000000002,0.09090000000000001,0.1532,0.1627,0.1779,0.16640000000000002,0.1496,0.10980000000000001,0.01,5,102.08350972222222,0.2934318,-0.1212938,1328,"{""type"":""MultiPoint"",""coordinates"":[]}"
1329,0.162,0.1332,0.1062,0.0877,0.1337,0.1506,0.1245,0.1626,0.1797,0.1875,0.1883,0.186,0.5845,0.65,8,44.75080583333333,0.20396419,-0.11124226,1329,"{""type"":""MultiPoint"",""coordinates"":[]}"
1330,0.162,0.1332,0.1062,0.0877,0.1337,0.1506,0.1245,0.1626,0.1797,0.1875,0.1883,0.186,0.5845,0.65,8,54.10080583333333,0.20396419,-0.11124226,1330,"{""type"":""MultiPoint"",""coordinates"":[]}"
1331,0.40800000000000003,0.0146,0.0494,0.0285,0.0364,0.066,0.0454,0.07880000000000001,0.0645,0.077,0.068,0.0616,0.0344,0.0,7,21.08777,0.19929454,-0.014925373,1331,"{""type"":""MultiPoint"",""coordinates"":[]}"
1332,0.40800000000000003,0.0146,0.0494,0.0285,0.0364,0.066,0.0454,0.07880000000000001,0.0645,0.077,0.068,0.0616,0.0344,0.0,7,30.73777,0.19929454,-0.014925373,1332,"{""type"":""MultiPoint"",""coordinates"":[]}"
1333,0.096,0.2646,0.2459,0.20120000000000002,0.25470000000000004,0.2461,0.21630000000000002,0.26080000000000003,0.2979,0.3185,0.3175,0.3155,0.436,0.56,8,68.17054888888889,0.18958412,-0.12668559,1333,"{""type"":""MultiPoint"",""coordinates"":[]}"
1334,0.096,0.2646,0.2459,0.20120000000000002,0.25470000000000004,0.2461,0.21630000000000002,0.26080000000000003,0.2979,0.3185,0.3175,0.3155,0.436,0.56,8,77.88721555555556,0.18958412,-0.12668559,1334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1335,0.324,0.3583,0.3229,0.25780000000000003,0.5657,0.49960000000000004,0.42650000000000005,0.44,0.42150000000000004,0.41290000000000004,0.4943,0.3835,0.605,0.93,9,20.50425138888889,0.07363162,0.0053325286,1335,"{""type"":""MultiPoint"",""coordinates"":[]}"
1336,0.324,0.3583,0.3229,0.25780000000000003,0.5657,0.49960000000000004,0.42650000000000005,0.44,0.42150000000000004,0.41290000000000004,0.4943,0.3835,0.605,0.93,9,29.170918055555557,0.07363162,0.0053325286,1336,"{""type"":""MultiPoint"",""coordinates"":[]}"
1337,0.33,0.1308,0.11950000000000001,0.0813,0.14250000000000002,0.1535,0.12510000000000002,0.1647,0.17850000000000002,0.1963,0.1786,0.1807,0.1424,0.0,5,44.70447138888889,0.17616068,-0.07557964,1337,"{""type"":""MultiPoint"",""coordinates"":[]}"
1338,0.33,0.1308,0.11950000000000001,0.0813,0.14250000000000002,0.1535,0.12510000000000002,0.1647,0.17850000000000002,0.1963,0.1786,0.1807,0.1424,0.0,5,53.53780472222222,0.17616068,-0.07557964,1338,"{""type"":""MultiPoint"",""coordinates"":[]}"
1339,0.54,0.011600000000000001,0.0792,0.0504,0.0342,0.0675,0.0458,0.09140000000000001,0.0903,0.101,0.1034,0.0859,0.0443,0.0,7,20.719551944444444,0.386059,-0.21006437,1339,"{""type"":""MultiPoint"",""coordinates"":[]}"
1340,0.54,0.011600000000000001,0.0792,0.0504,0.0342,0.0675,0.0458,0.09140000000000001,0.0903,0.101,0.1034,0.0859,0.0443,0.0,7,29.986218611111113,0.386059,-0.21006437,1340,"{""type"":""MultiPoint"",""coordinates"":[]}"
1341,0.47400000000000003,0.034800000000000005,0.0684,0.0425,0.0429,0.07980000000000001,0.052500000000000005,0.10360000000000001,0.111,0.1212,0.1163,0.1028,0.0674,0.0,5,91.9374875,0.37796208,-0.18612953,1341,"{""type"":""MultiPoint"",""coordinates"":[]}"
1342,0.47400000000000003,0.034800000000000005,0.0684,0.0425,0.0429,0.07980000000000001,0.052500000000000005,0.10360000000000001,0.111,0.1212,0.1163,0.1028,0.0674,0.0,5,102.2874875,0.37796208,-0.18612953,1342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1343,0.396,0.10690000000000001,0.1484,0.0682,0.5315,0.5526,0.161,0.17700000000000002,0.16740000000000002,0.1552,0.5355,0.1363,0.1317,0.27,8,92.32026972222222,0.53768843,0.015715467,1343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1344,0.396,0.10690000000000001,0.1484,0.0682,0.5315,0.5526,0.161,0.17700000000000002,0.16740000000000002,0.1552,0.5355,0.1363,0.1317,0.27,8,102.40360305555555,0.53768843,0.015715467,1344,"{""type"":""MultiPoint"",""coordinates"":[]}"
1345,0.36,0.0443,0.0854,0.055900000000000005,0.0635,0.08750000000000001,0.061500000000000006,0.108,0.1168,0.13290000000000002,0.1316,0.1296,0.1282,0.0,5,92.60261805555555,0.36302435,-0.20127796,1345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1346,0.36,0.0443,0.0854,0.055900000000000005,0.0635,0.08750000000000001,0.061500000000000006,0.108,0.1168,0.13290000000000002,0.1316,0.1296,0.1282,0.0,5,102.81928472222222,0.36302435,-0.20127796,1346,"{""type"":""MultiPoint"",""coordinates"":[]}"
1347,0.372,0.030000000000000002,0.0815,0.0604,0.049300000000000004,0.0907,0.060700000000000004,0.11810000000000001,0.12050000000000001,0.1295,0.1212,0.1189,0.22030000000000002,0.02,10,92.58587583333333,0.33260033,-0.14393581,1347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1348,0.372,0.030000000000000002,0.0815,0.0604,0.049300000000000004,0.0907,0.060700000000000004,0.11810000000000001,0.12050000000000001,0.1295,0.1212,0.1189,0.22030000000000002,0.02,10,102.6025425,0.33260033,-0.14393581,1348,"{""type"":""MultiPoint"",""coordinates"":[]}"
1349,0.162,0.379,0.3115,0.2626,0.3397,0.3403,0.3501,0.34550000000000003,0.37820000000000004,0.4186,0.3855,0.4229,0.17750000000000002,1.0,9,92.5526925,0.04812398,-0.06227611,1349,"{""type"":""MultiPoint"",""coordinates"":[]}"
1350,0.162,0.379,0.3115,0.2626,0.3397,0.3403,0.3501,0.34550000000000003,0.37820000000000004,0.4186,0.3855,0.4229,0.17750000000000002,1.0,9,102.73602583333333,0.04812398,-0.06227611,1350,"{""type"":""MultiPoint"",""coordinates"":[]}"
1351,0.66,0.045000000000000005,0.0199,0.016300000000000002,0.0424,0.054,0.024200000000000003,0.0472,0.042300000000000004,0.042100000000000005,0.0334,0.0286,0.0,0.0,3,68.68703694444444,0.15972222,0.23569794,1351,"{""type"":""MultiPoint"",""coordinates"":[]}"
1352,0.66,0.045000000000000005,0.0199,0.016300000000000002,0.0424,0.054,0.024200000000000003,0.0472,0.042300000000000004,0.042100000000000005,0.0334,0.0286,0.0,0.0,3,78.10370361111111,0.15972222,0.23569794,1352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1353,0.396,0.0238,0.027,0.0211,0.0309,0.036500000000000005,0.0236,0.043500000000000004,0.057600000000000005,0.0682,0.056600000000000004,0.0611,0.0763,0.0,3,20.7878425,0.4114713,-0.21589689,1353,"{""type"":""MultiPoint"",""coordinates"":[]}"
1354,0.396,0.0238,0.027,0.0211,0.0309,0.036500000000000005,0.0236,0.043500000000000004,0.057600000000000005,0.0682,0.056600000000000004,0.0611,0.0763,0.0,3,30.604509166666666,0.4114713,-0.21589689,1354,"{""type"":""MultiPoint"",""coordinates"":[]}"
1355,0.324,0.16390000000000002,0.0925,0.049600000000000005,0.1605,0.16140000000000002,0.12440000000000001,0.1622,0.1781,0.1975,0.1862,0.18030000000000002,0.15330000000000002,0.0,5,117.18680611111111,0.19896974,-0.07134637,1355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1356,0.306,1.3058,0.7402000000000001,0.5927,1.3747,1.2311,1.1229,1.1613,1.0599,0.9958,1.092,0.9437000000000001,1.6991,1.0,9,6.554539722222223,-0.013950968,0.05987689,1356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1357,0.522,0.8616,0.3972,0.3064,0.8895000000000001,0.746,0.6442,0.6627000000000001,0.5857,0.5315,0.6372,0.47700000000000004,1.1465,1.0,9,92.7387036111111,-0.005462775,0.078658186,1357,"{""type"":""MultiPoint"",""coordinates"":[]}"
1358,0.522,0.8616,0.3972,0.3064,0.8895000000000001,0.746,0.6442,0.6627000000000001,0.5857,0.5315,0.6372,0.47700000000000004,1.1465,1.0,9,101.67203694444444,-0.005462775,0.078658186,1358,"{""type"":""MultiPoint"",""coordinates"":[]}"
1359,0.588,0.051800000000000006,0.07980000000000001,0.0473,0.052500000000000005,0.08990000000000001,0.0621,0.12000000000000001,0.1527,0.1626,0.1563,0.1532,0.1131,0.0,5,44.3374775,0.43131867,-0.26969942,1359,"{""type"":""MultiPoint"",""coordinates"":[]}"
1360,0.588,0.051800000000000006,0.07980000000000001,0.0473,0.052500000000000005,0.08990000000000001,0.0621,0.12000000000000001,0.1527,0.1626,0.1563,0.1532,0.1131,0.0,5,53.770810833333336,0.43131867,-0.26969942,1360,"{""type"":""MultiPoint"",""coordinates"":[]}"
1361,0.384,0.0637,0.07980000000000001,0.0516,0.0648,0.092,0.0673,0.1163,0.13140000000000002,0.1413,0.1343,0.12300000000000001,0.1269,0.0,5,44.52007722222222,0.33234128,-0.18692002,1361,"{""type"":""MultiPoint"",""coordinates"":[]}"
1362,0.384,0.0637,0.07980000000000001,0.0516,0.0648,0.092,0.0673,0.1163,0.13140000000000002,0.1413,0.1343,0.12300000000000001,0.1269,0.0,5,54.43674388888889,0.33234128,-0.18692002,1362,"{""type"":""MultiPoint"",""coordinates"":[]}"
1363,0.624,0.1038,0.0345,0.0303,0.0756,0.0727,0.0526,0.058,0.045200000000000004,0.045200000000000004,0.0325,0.0333,0.0811,0.01,8,68.66961166666667,-0.23619272,0.38212928,1363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1364,0.624,0.1038,0.0345,0.0303,0.0756,0.0727,0.0526,0.058,0.045200000000000004,0.045200000000000004,0.0325,0.0333,0.0811,0.01,8,78.21961166666667,-0.23619272,0.38212928,1364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1365,0.323,0.0385,0.0307,0.025500000000000002,0.05,0.0567,0.042100000000000005,0.057,0.0368,0.038700000000000005,0.036500000000000005,0.031400000000000004,0.07690000000000001,0.0,6,67.83792972222223,-0.07124682,0.2167382,1365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1366,0.323,0.0385,0.0307,0.025500000000000002,0.05,0.0567,0.042100000000000005,0.057,0.0368,0.038700000000000005,0.036500000000000005,0.031400000000000004,0.07690000000000001,0.0,6,77.83792972222223,-0.07124682,0.2167382,1366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1367,0.498,0.0,0.0275,0.023200000000000002,0.0,0.0099,0.003,0.0241,0.0063,0.008700000000000001,0.0,0.006900000000000001,0.0302,0.0,7,43.41896083333334,-1.0,1.0,1367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1368,0.498,0.0,0.0275,0.023200000000000002,0.0,0.0099,0.003,0.0241,0.0063,0.008700000000000001,0.0,0.006900000000000001,0.0302,0.0,7,54.002294166666665,-1.0,1.0,1368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1369,0.498,0.1043,0.1024,0.0848,0.0954,0.1072,0.09770000000000001,0.12050000000000001,0.1085,0.1102,0.10650000000000001,0.11030000000000001,0.5802,0.65,8,91.83579611111111,0.043095004,0.00327562,1369,"{""type"":""MultiPoint"",""coordinates"":[]}"
1370,0.498,0.1043,0.1024,0.0848,0.0954,0.1072,0.09770000000000001,0.12050000000000001,0.1085,0.1102,0.10650000000000001,0.11030000000000001,0.5802,0.65,8,101.91912944444445,0.043095004,0.00327562,1370,"{""type"":""MultiPoint"",""coordinates"":[]}"
1371,0.34800000000000003,0.0189,0.050100000000000006,0.0403,0.0281,0.042800000000000005,0.0346,0.0579,0.041800000000000004,0.0439,0.0364,0.0402,0.0873,0.0,7,43.83703527777778,0.025352113,0.08080808,1371,"{""type"":""MultiPoint"",""coordinates"":[]}"
1372,0.34800000000000003,0.0189,0.050100000000000006,0.0403,0.0281,0.042800000000000005,0.0346,0.0579,0.041800000000000004,0.0439,0.0364,0.0402,0.0873,0.0,7,53.753701944444444,0.025352113,0.08080808,1372,"{""type"":""MultiPoint"",""coordinates"":[]}"
1373,0.34800000000000003,0.0,0.016,0.013000000000000001,0.0,0.0,0.0,0.019100000000000002,0.0,0.0026000000000000003,0.0,0.0,0.013000000000000001,0.0,6,91.834125,0.0,0.0,1373,"{""type"":""MultiPoint"",""coordinates"":[]}"
1374,0.34800000000000003,0.0,0.016,0.013000000000000001,0.0,0.0,0.0,0.019100000000000002,0.0,0.0026000000000000003,0.0,0.0,0.013000000000000001,0.0,6,101.834125,0.0,0.0,1374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1375,0.246,0.3124,0.1961,0.1695,0.299,0.3022,0.2937,0.2967,0.326,0.3546,0.3522,0.3583,0.2003,1.0,9,116.58561,0.0905713,-0.07640587,1375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1376,0.258,0.5223,0.2038,0.21150000000000002,0.5066,0.505,0.4953,0.4984,0.5203,0.5335,0.5601,0.5333,0.34490000000000004,1.0,9,6.333395555555556,0.06139852,-0.05173223,1376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1377,0.384,0.3084,0.1262,0.0981,0.1935,0.19820000000000002,0.18030000000000002,0.19210000000000002,0.22820000000000001,0.2526,0.2469,0.256,0.0897,0.65,8,92.33407888888888,0.15589887,-0.10941362,1377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1378,0.384,0.3084,0.1262,0.0981,0.1935,0.19820000000000002,0.18030000000000002,0.19210000000000002,0.22820000000000001,0.2526,0.2469,0.256,0.0897,0.65,8,102.58407888888888,0.15589887,-0.10941362,1378,"{""type"":""MultiPoint"",""coordinates"":[]}"
1379,0.108,0.42260000000000003,0.1462,0.12840000000000001,0.4062,0.39130000000000004,0.36810000000000004,0.3672,0.4098,0.4524,0.4461,0.44780000000000003,0.17370000000000002,1.0,9,68.41923027777777,0.09579956,-0.06544065,1379,"{""type"":""MultiPoint"",""coordinates"":[]}"
1380,0.108,0.42260000000000003,0.1462,0.12840000000000001,0.4062,0.39130000000000004,0.36810000000000004,0.3672,0.4098,0.4524,0.4461,0.44780000000000003,0.17370000000000002,1.0,9,78.50256361111111,0.09579956,-0.06544065,1380,"{""type"":""MultiPoint"",""coordinates"":[]}"
1381,0.72,0.0,0.061200000000000004,0.0466,0.0,0.021500000000000002,0.022500000000000003,0.06430000000000001,0.0494,0.0579,0.0405,0.0507,0.0989,0.0,7,44.336435,0.2857143,-0.30645162,1381,"{""type"":""MultiPoint"",""coordinates"":[]}"
1382,0.72,0.0,0.061200000000000004,0.0466,0.0,0.021500000000000002,0.022500000000000003,0.06430000000000001,0.0494,0.0579,0.0405,0.0507,0.0989,0.0,7,54.086435,0.2857143,-0.30645162,1382,"{""type"":""MultiPoint"",""coordinates"":[]}"
1383,0.10200000000000001,0.6930000000000001,0.42910000000000004,0.3158,0.617,0.6035,0.5861000000000001,0.6386000000000001,0.6294000000000001,0.6202000000000001,0.5691,0.6136,0.9059,1.0,9,92.6669925,-0.014716066,0.029336518,1383,"{""type"":""MultiPoint"",""coordinates"":[]}"
1384,0.10200000000000001,0.6930000000000001,0.42910000000000004,0.3158,0.617,0.6035,0.5861000000000001,0.6386000000000001,0.6294000000000001,0.6202000000000001,0.5691,0.6136,0.9059,1.0,9,101.75032583333333,-0.014716066,0.029336518,1384,"{""type"":""MultiPoint"",""coordinates"":[]}"
1385,0.192,0.25420000000000004,0.2388,0.1879,0.3149,0.30160000000000003,0.2687,0.29200000000000004,0.29150000000000004,0.28900000000000003,0.2998,0.2788,0.3408,0.81,9,44.58555416666667,0.054705366,0.0029930163,1385,"{""type"":""MultiPoint"",""coordinates"":[]}"
1386,0.192,0.25420000000000004,0.2388,0.1879,0.3149,0.30160000000000003,0.2687,0.29200000000000004,0.29150000000000004,0.28900000000000003,0.2998,0.2788,0.3408,0.81,9,54.2188875,0.054705366,0.0029930163,1386,"{""type"":""MultiPoint"",""coordinates"":[]}"
1387,0.36,0.08940000000000001,0.026000000000000002,0.0183,0.0826,0.0888,0.0603,0.0944,0.0693,0.0741,0.0558,0.0546,0.07200000000000001,0.0,3,19.920612777777777,-0.03875969,0.22821577,1387,"{""type"":""MultiPoint"",""coordinates"":[]}"
1388,0.36,0.08940000000000001,0.026000000000000002,0.0183,0.0826,0.0888,0.0603,0.0944,0.0693,0.0741,0.0558,0.0546,0.07200000000000001,0.0,3,30.337279444444444,-0.03875969,0.22821577,1388,"{""type"":""MultiPoint"",""coordinates"":[]}"
1389,0.546,0.0175,0.0212,0.0158,0.031900000000000005,0.0476,0.0297,0.0659,0.0422,0.0461,0.0307,0.030600000000000002,0.0187,0.0,7,117.25416972222222,0.01655629,0.21583652,1389,"{""type"":""MultiPoint"",""coordinates"":[]}"
1390,0.5760000000000001,0.2526,0.2016,0.16290000000000002,0.30770000000000003,0.28290000000000004,0.24400000000000002,0.264,0.2569,0.2569,0.2796,0.254,0.24100000000000002,0.77,8,92.7858711111111,0.06799083,0.005866667,1390,"{""type"":""MultiPoint"",""coordinates"":[]}"
1391,0.5760000000000001,0.2526,0.2016,0.16290000000000002,0.30770000000000003,0.28290000000000004,0.24400000000000002,0.264,0.2569,0.2569,0.2796,0.254,0.24100000000000002,0.77,8,101.66920444444445,0.06799083,0.005866667,1391,"{""type"":""MultiPoint"",""coordinates"":[]}"
1392,0.15,0.0245,0.0213,0.0148,0.029500000000000002,0.0385,0.0257,0.047400000000000005,0.040600000000000004,0.043000000000000003,0.0371,0.035300000000000005,0.0629,0.0,6,68.83804361111112,0.18152866,0.018518519,1392,"{""type"":""MultiPoint"",""coordinates"":[]}"
1393,0.15,0.0245,0.0213,0.0148,0.029500000000000002,0.0385,0.0257,0.047400000000000005,0.040600000000000004,0.043000000000000003,0.0371,0.035300000000000005,0.0629,0.0,6,77.5380436111111,0.18152866,0.018518519,1393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1394,0.306,0.021500000000000002,0.0194,0.0143,0.030600000000000002,0.0432,0.024900000000000002,0.047,0.0332,0.036000000000000004,0.0269,0.0228,0.038400000000000004,0.0,6,20.404139166666667,0.038610037,0.23252496,1394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1395,0.306,0.021500000000000002,0.0194,0.0143,0.030600000000000002,0.0432,0.024900000000000002,0.047,0.0332,0.036000000000000004,0.0269,0.0228,0.038400000000000004,0.0,6,29.570805833333335,0.038610037,0.23252496,1395,"{""type"":""MultiPoint"",""coordinates"":[]}"
1396,0.324,0.0322,0.014700000000000001,0.009600000000000001,0.0247,0.035,0.022000000000000002,0.043000000000000003,0.0379,0.0392,0.0245,0.030500000000000003,0.02,0.0,3,43.971625,0.05376344,0.1764706,1396,"{""type"":""MultiPoint"",""coordinates"":[]}"
1397,0.324,0.0322,0.014700000000000001,0.009600000000000001,0.0247,0.035,0.022000000000000002,0.043000000000000003,0.0379,0.0392,0.0245,0.030500000000000003,0.02,0.0,3,53.971625,0.05376344,0.1764706,1397,"{""type"":""MultiPoint"",""coordinates"":[]}"
1398,0.34800000000000003,0.022000000000000002,0.059300000000000005,0.050100000000000006,0.0438,0.055200000000000006,0.043300000000000005,0.07010000000000001,0.0536,0.0606,0.056,0.053500000000000006,0.1748,0.0,10,68.65272972222222,0.12789527,-0.007194245,1398,"{""type"":""MultiPoint"",""coordinates"":[]}"
1399,0.34800000000000003,0.022000000000000002,0.059300000000000005,0.050100000000000006,0.0438,0.055200000000000006,0.043300000000000005,0.07010000000000001,0.0536,0.0606,0.056,0.053500000000000006,0.1748,0.0,10,78.88606305555555,0.12789527,-0.007194245,1399,"{""type"":""MultiPoint"",""coordinates"":[]}"
1400,0.498,0.0058000000000000005,0.030000000000000002,0.025500000000000002,0.024900000000000002,0.041,0.02,0.0592,0.0364,0.041,0.0303,0.025400000000000002,0.0741,0.0,10,116.85314527777778,0.20477137,0.15007013,1400,"{""type"":""MultiPoint"",""coordinates"":[]}"
1401,0.324,0.044500000000000005,0.0274,0.0179,0.042,0.058100000000000006,0.040400000000000005,0.07300000000000001,0.0653,0.0697,0.052000000000000005,0.052000000000000005,0.049,0.0,7,7.0872480555555555,0.12554112,0.05540418,1401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1402,0.054,0.9971000000000001,0.2117,0.2419,0.9770000000000001,0.9417000000000001,0.9192,0.8844000000000001,0.8825000000000001,0.8915000000000001,0.9692000000000001,0.8718,0.6931,0.65,8,116.23801722222223,0.026477441,-0.014391124,1402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1403,0.5760000000000001,0.3941,0.23140000000000002,0.2121,0.28700000000000003,0.3043,0.28500000000000003,0.3356,0.3274,0.3262,0.27340000000000003,0.3205,0.7223,0.66,9,5.33865,-0.020773638,0.053487968,1403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1404,0.432,0.0565,0.022600000000000002,0.0167,0.0675,0.0734,0.048100000000000004,0.08560000000000001,0.0587,0.0666,0.0483,0.0461,0.0589,0.0,6,44.57124777777778,0.002074689,0.20624487,1404,"{""type"":""MultiPoint"",""coordinates"":[]}"
1405,0.432,0.0565,0.022600000000000002,0.0167,0.0675,0.0734,0.048100000000000004,0.08560000000000001,0.0587,0.0666,0.0483,0.0461,0.0589,0.0,6,53.90458111111111,0.002074689,0.20624487,1405,"{""type"":""MultiPoint"",""coordinates"":[]}"
1406,0.324,0.12510000000000002,0.1666,0.1625,0.1486,0.1761,0.1623,0.2099,0.21760000000000002,0.2227,0.1938,0.2162,0.2245,0.24,8,93.55469138888888,0.0884583,-0.04785077,1406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1407,0.324,0.12510000000000002,0.1666,0.1625,0.1486,0.1761,0.1623,0.2099,0.21760000000000002,0.2227,0.1938,0.2162,0.2245,0.24,8,101.67135805555556,0.0884583,-0.04785077,1407,"{""type"":""MultiPoint"",""coordinates"":[]}"
1408,0.378,0.0351,0.0339,0.024,0.0461,0.0596,0.042300000000000004,0.0756,0.0632,0.0687,0.058300000000000005,0.054700000000000006,0.08070000000000001,0.0,7,21.253433055555554,0.15904573,0.011026293,1408,"{""type"":""MultiPoint"",""coordinates"":[]}"
1409,0.378,0.0351,0.0339,0.024,0.0461,0.0596,0.042300000000000004,0.0756,0.0632,0.0687,0.058300000000000005,0.054700000000000006,0.08070000000000001,0.0,7,30.053433055555555,0.15904573,0.011026293,1409,"{""type"":""MultiPoint"",""coordinates"":[]}"
1410,0.594,0.025500000000000002,0.0363,0.0239,0.032600000000000004,0.0582,0.0425,0.08020000000000001,0.0733,0.0782,0.060500000000000005,0.0579,0.0648,0.0,3,68.57041777777778,0.17475729,-0.01937658,1410,"{""type"":""MultiPoint"",""coordinates"":[]}"
1411,0.594,0.025500000000000002,0.0363,0.0239,0.032600000000000004,0.0582,0.0425,0.08020000000000001,0.0733,0.0782,0.060500000000000005,0.0579,0.0648,0.0,3,78.78708444444445,0.17475729,-0.01937658,1411,"{""type"":""MultiPoint"",""coordinates"":[]}"
1412,0.198,0.0446,0.0664,0.050300000000000004,0.045000000000000005,0.0597,0.0499,0.081,0.1073,0.1216,0.1163,0.1221,0.2386,0.01,10,20.018887222222222,0.39951864,-0.3215909,1412,"{""type"":""MultiPoint"",""coordinates"":[]}"
1413,0.198,0.0446,0.0664,0.050300000000000004,0.045000000000000005,0.0597,0.0499,0.081,0.1073,0.1216,0.1163,0.1221,0.2386,0.01,10,30.33555388888889,0.39951864,-0.3215909,1413,"{""type"":""MultiPoint"",""coordinates"":[]}"
1414,0.228,0.2868,0.2535,0.2197,0.2857,0.28850000000000003,0.2712,0.2938,0.3083,0.3279,0.322,0.32630000000000003,0.6109,1.0,9,92.20329777777778,0.08563722,-0.054873057,1414,"{""type"":""MultiPoint"",""coordinates"":[]}"
1415,0.228,0.2868,0.2535,0.2197,0.2857,0.28850000000000003,0.2712,0.2938,0.3083,0.3279,0.322,0.32630000000000003,0.6109,1.0,9,102.50329777777777,0.08563722,-0.054873057,1415,"{""type"":""MultiPoint"",""coordinates"":[]}"
1416,0.546,0.054,0.059300000000000005,0.0324,0.0653,0.0771,0.0521,0.1022,0.12430000000000001,0.1517,0.1496,0.1419,0.09190000000000001,0.0,5,43.919965,0.48339117,-0.31980592,1416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1417,0.546,0.054,0.059300000000000005,0.0324,0.0653,0.0771,0.0521,0.1022,0.12430000000000001,0.1517,0.1496,0.1419,0.09190000000000001,0.0,5,53.68663166666666,0.48339117,-0.31980592,1417,"{""type"":""MultiPoint"",""coordinates"":[]}"
1418,0.36,0.0296,0.0328,0.0204,0.0241,0.049100000000000005,0.028800000000000003,0.0796,0.097,0.11420000000000001,0.1071,0.11080000000000001,0.06470000000000001,0.0,7,20.338170277777778,0.57615894,-0.37131882,1418,"{""type"":""MultiPoint"",""coordinates"":[]}"
1419,0.36,0.0296,0.0328,0.0204,0.0241,0.049100000000000005,0.028800000000000003,0.0796,0.097,0.11420000000000001,0.1071,0.11080000000000001,0.06470000000000001,0.0,7,30.504836944444445,0.57615894,-0.37131882,1419,"{""type"":""MultiPoint"",""coordinates"":[]}"
