system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,SCL,WVP,hours_from_measurement,ndvi,ndwi,sample_idx,.geo
265,0.289,0.0473,0.013000000000000001,0.0077,0.0446,0.0574,0.0392,0.0709,0.053700000000000005,0.054400000000000004,0.0449,0.0392,0.0148,0.0,6,2.15,77.43044777777777,0.0677764565992866,0.12218963831867055,8565,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,0.612,0.068,0.0247,0.0132,0.0679,0.07740000000000001,0.0575,0.0859,0.07440000000000001,0.0694,0.061000000000000006,0.0568,0.0477,0.0,6,2.953,92.93940777777777,0.029535864978902978,0.1184971098265896,8824,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,0.612,0.068,0.0247,0.0132,0.0679,0.07740000000000001,0.0575,0.0859,0.07440000000000001,0.0694,0.061000000000000006,0.0568,0.0477,0.0,6,2.953,101.20607444444444,0.029535864978902978,0.1184971098265896,8826,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,0.336,0.0472,0.0152,0.0111,0.050800000000000005,0.0585,0.038200000000000005,0.068,0.0541,0.0545,0.0434,0.0349,0.039,0.0,6,2.561,92.91289888888889,0.06372549019607839,0.14818449460255154,9173,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,0.324,0.1723,0.0488,0.0304,0.17400000000000002,0.1784,0.1355,0.1806,0.1505,0.1437,0.1322,0.11370000000000001,0.117,0.0,6,2.193,20.25593,-0.01232723197609263,0.1487443657437218,8674,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,0.324,0.1723,0.0488,0.0304,0.17400000000000002,0.1784,0.1355,0.1806,0.1505,0.1437,0.1322,0.11370000000000001,0.117,0.0,6,2.193,29.75593,-0.01232723197609263,0.1487443657437218,8675,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,0.192,0.0482,0.013800000000000002,0.008400000000000001,0.053500000000000006,0.0723,0.0444,0.093,0.06570000000000001,0.0684,0.0555,0.0438,0.0307,0.0,6,2.451,116.72891027777777,0.11111111111111109,0.13145539906103287,8960,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,0.504,0.08070000000000001,0.021400000000000002,0.016,0.07880000000000001,0.09770000000000001,0.0637,0.1155,0.065,0.0539,0.0414,0.0281,0.034300000000000004,0.0,10,2.8000000000000003,5.1733425,-0.21217887725975268,0.4047447879223581,8963,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,0.744,0.3297,0.35750000000000004,0.2822,0.47800000000000004,0.4474,0.4066,0.43660000000000004,0.4036,0.4006,0.4359,0.3803,0.3632,0.86,9,3.726,44.19599111111111,0.034777448071216605,0.013019359221102695,9243,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,0.744,0.3297,0.35750000000000004,0.2822,0.47800000000000004,0.4474,0.4066,0.43660000000000004,0.4036,0.4006,0.4359,0.3803,0.3632,0.86,9,3.726,53.84599111111111,0.034777448071216605,0.013019359221102695,9247,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,0.28200000000000003,0.0505,0.0134,0.0079,0.0502,0.0682,0.043500000000000004,0.0669,0.0432,0.042300000000000004,0.035300000000000005,0.031400000000000004,0.020800000000000003,0.0,6,2.15,116.59711444444444,-0.10406091370558374,0.3178743961352656,8590,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,0.216,0.047400000000000005,0.0162,0.0111,0.0519,0.0656,0.0429,0.0627,0.0427,0.04,0.0373,0.0322,0.0328,0.0,6,1.482,4.896259722222222,-0.06982543640897758,0.27502429543245877,8592,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,0.192,0.048400000000000006,0.0161,0.0118,0.0548,0.0711,0.0454,0.0653,0.0425,0.041,0.0359,0.031900000000000005,0.0352,0.0,6,2.451,20.095576944444446,-0.11685116851168512,0.3289719626168224,8919,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,0.192,0.048400000000000006,0.0161,0.0118,0.0548,0.0711,0.0454,0.0653,0.0425,0.041,0.0359,0.031900000000000005,0.0352,0.0,6,2.451,29.178910277777778,-0.11685116851168512,0.3289719626168224,8922,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,0.744,0.42550000000000004,0.3377,0.2705,0.4691,0.4294,0.38620000000000004,0.4111,0.376,0.3769,0.39790000000000003,0.36410000000000003,0.4783,0.75,8,3.726,44.09599111111111,0.01492156612676953,0.03807566783512628,9242,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,0.744,0.42550000000000004,0.3377,0.2705,0.4691,0.4294,0.38620000000000004,0.4111,0.376,0.3769,0.39790000000000003,0.36410000000000003,0.4783,0.75,8,3.726,53.762657777777775,0.01492156612676953,0.03807566783512628,9246,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,0.246,0.046400000000000004,0.017,0.011000000000000001,0.044000000000000004,0.062400000000000004,0.0383,0.08850000000000001,0.061200000000000004,0.0639,0.0528,0.0422,0.0217,0.0,6,2.706,92.02987055555556,0.15916575192096596,0.08333333333333337,8399,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,0.246,0.046400000000000004,0.017,0.011000000000000001,0.044000000000000004,0.062400000000000004,0.0383,0.08850000000000001,0.061200000000000004,0.0639,0.0528,0.0422,0.0217,0.0,6,2.706,101.61320388888889,0.15916575192096596,0.08333333333333337,8398,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,0.324,0.14150000000000001,0.0436,0.0267,0.12840000000000001,0.13670000000000002,0.10010000000000001,0.1496,0.1348,0.1301,0.11170000000000001,0.1048,0.10690000000000001,0.0,6,2.193,117.50593,0.05476864966949952,0.10064412238325285,8676,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,0.162,0.046,0.027,0.015600000000000001,0.0582,0.0819,0.0466,0.1091,0.1029,0.1114,0.0898,0.0795,0.0506,0.0,6,2.0420000000000003,5.346148055555555,0.3167155425219941,-0.046010483401281325,8679,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,0.504,0.0523,0.031100000000000003,0.021500000000000002,0.0524,0.0737,0.046200000000000005,0.10590000000000001,0.08080000000000001,0.0767,0.056400000000000006,0.0453,0.0439,0.0,6,2.8000000000000003,116.59000916666666,0.09941520467836257,0.13297463489623365,9010,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,0.396,0.0563,0.0505,0.0337,0.0678,0.0821,0.060000000000000005,0.1058,0.10010000000000001,0.1075,0.0944,0.0869,0.13190000000000002,0.0,10,2.843,5.011204444444444,0.22279792746113983,-0.06968838526912177,9012,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,0.246,0.0477,0.0258,0.0173,0.0463,0.060700000000000004,0.0422,0.0726,0.0476,0.053500000000000006,0.0432,0.041,0.021500000000000002,0.0,6,2.706,92.24653722222222,0.01170960187353631,0.16843118383060635,8392,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,0.246,0.0477,0.0258,0.0173,0.0463,0.060700000000000004,0.0422,0.0726,0.0476,0.053500000000000006,0.0432,0.041,0.021500000000000002,0.0,6,2.706,101.71320388888888,0.01170960187353631,0.16843118383060635,8396,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,0.324,0.1535,0.0592,0.0359,0.1453,0.1411,0.11,0.1399,0.125,0.12140000000000001,0.1115,0.1009,0.1008,0.0,6,2.193,117.28926333333334,0.006772009029345378,0.11718131433095805,8677,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,0.162,0.04,0.0235,0.0162,0.0451,0.0603,0.0385,0.0703,0.054700000000000006,0.0604,0.0516,0.0429,0.0303,0.0,6,2.0420000000000003,5.562814722222222,0.1453940066592675,0.0777479892761394,8680,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,0.504,0.0543,0.035300000000000005,0.0233,0.054400000000000004,0.0734,0.050300000000000004,0.0864,0.0596,0.0584,0.0512,0.039900000000000005,0.0461,0.0,6,2.8000000000000003,116.75667583333333,0.008866995073891605,0.1781701444622793,9011,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,0.396,0.0526,0.0436,0.0345,0.060200000000000004,0.0741,0.054700000000000006,0.0881,0.07350000000000001,0.0805,0.0699,0.0693,0.11660000000000001,0.0,6,2.843,5.111204444444445,0.12199036918138038,0.029166666666666632,9013,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,0.324,0.1383,0.0359,0.0198,0.13090000000000002,0.1303,0.09860000000000001,0.1327,0.128,0.12710000000000002,0.1121,0.0995,0.08460000000000001,0.0,6,2.121,140.6800597222222,0.0640721404841006,0.07508250825082506,8491,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,0.324,0.1383,0.0359,0.0198,0.13090000000000002,0.1303,0.09860000000000001,0.1327,0.128,0.12710000000000002,0.1121,0.0995,0.08460000000000001,0.0,6,2.121,149.16339305555556,0.0640721404841006,0.07508250825082506,8495,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,0.216,0.0429,0.0149,0.011000000000000001,0.0492,0.0653,0.037200000000000004,0.08310000000000001,0.0762,0.078,0.06520000000000001,0.046,0.0238,0.0,6,1.482,92.6129263888889,0.2734375,7.662835249041301E-4,8608,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,0.216,0.0429,0.0149,0.011000000000000001,0.0492,0.0653,0.037200000000000004,0.08310000000000001,0.0762,0.078,0.06520000000000001,0.046,0.0238,0.0,6,1.482,101.1129263888889,0.2734375,7.662835249041301E-4,8612,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,0.192,0.051500000000000004,0.016800000000000002,0.011600000000000001,0.0567,0.0723,0.045000000000000005,0.09000000000000001,0.0853,0.08940000000000001,0.0737,0.058600000000000006,0.0346,0.0,6,2.451,92.64557694444444,0.24178601516427967,-0.0095890410958904,8954,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,0.192,0.051500000000000004,0.016800000000000002,0.011600000000000001,0.0567,0.0723,0.045000000000000005,0.09000000000000001,0.0853,0.08940000000000001,0.0737,0.058600000000000006,0.0346,0.0,6,2.451,101.44557694444444,0.24178601516427967,-0.0095890410958904,8958,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,0.324,0.1246,0.0334,0.0188,0.1192,0.12490000000000001,0.0902,0.1268,0.11080000000000001,0.11130000000000001,0.09630000000000001,0.0879,0.11030000000000001,0.0,6,2.121,68.61339305555556,0.032707774798927655,0.12929475587703435,8438,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,0.324,0.1246,0.0334,0.0188,0.1192,0.12490000000000001,0.0902,0.1268,0.11080000000000001,0.11130000000000001,0.09630000000000001,0.0879,0.11030000000000001,0.0,6,2.121,77.08005972222222,0.032707774798927655,0.12929475587703435,8444,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,0.162,0.037000000000000005,0.011300000000000001,0.0077,0.0388,0.0565,0.0292,0.06330000000000001,0.041100000000000005,0.0403,0.0351,0.0247,0.0512,0.0,6,2.0420000000000003,44.49614805555556,0.09175738724727837,0.23362445414847163,8705,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,0.162,0.037000000000000005,0.011300000000000001,0.0077,0.0388,0.0565,0.0292,0.06330000000000001,0.041100000000000005,0.0403,0.0351,0.0247,0.0512,0.0,6,2.0420000000000003,52.96281472222222,0.09175738724727837,0.23362445414847163,8708,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,0.504,0.0731,0.028200000000000003,0.0196,0.0713,0.0863,0.0533,0.0913,0.0497,0.0393,0.0324,0.024,0.0766,0.0,10,2.8000000000000003,116.29000916666666,-0.24387397899649943,0.4540859309182814,9020,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,0.39,0.0461,0.028200000000000003,0.020900000000000002,0.051300000000000005,0.0625,0.0413,0.0689,0.0531,0.050300000000000004,0.0459,0.0379,0.08320000000000001,0.0,7,2.843,4.927871111111111,0.05275229357798165,0.15313653136531363,9023,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,0.336,0.1457,0.14170000000000002,0.0945,0.12340000000000001,0.13140000000000002,0.11420000000000001,0.14850000000000002,0.186,0.2023,0.2033,0.2021,0.16010000000000002,0.0,5,2.083,68.81249055555556,0.2806299212598425,-0.21481924111144307,8439,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,0.336,0.1457,0.14170000000000002,0.0945,0.12340000000000001,0.13140000000000002,0.11420000000000001,0.14850000000000002,0.186,0.2023,0.2033,0.2021,0.16010000000000002,0.0,5,2.083,77.17915722222222,0.2806299212598425,-0.21481924111144307,8446,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,0.14400000000000002,0.0502,0.1182,0.0834,0.056100000000000004,0.0751,0.06810000000000001,0.1009,0.13190000000000002,0.14700000000000002,0.1545,0.1496,0.11810000000000001,0.0,5,2.083,44.72857888888889,0.3881401617250673,-0.34581881533101044,8706,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,0.14400000000000002,0.0502,0.1182,0.0834,0.056100000000000004,0.0751,0.06810000000000001,0.1009,0.13190000000000002,0.14700000000000002,0.1545,0.1496,0.11810000000000001,0.0,5,2.083,53.11191222222222,0.3881401617250673,-0.34581881533101044,8709,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,0.444,0.0649,0.1247,0.0859,0.06330000000000001,0.08310000000000001,0.0743,0.1107,0.1384,0.1482,0.15480000000000002,0.1501,0.12560000000000002,0.0,5,2.3770000000000002,116.66143722222222,0.3513749454386731,-0.30138713745271123,8853,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,0.42,0.09620000000000001,0.14930000000000002,0.0969,0.0843,0.1048,0.0949,0.1388,0.1688,0.1782,0.1771,0.1899,0.15030000000000002,0.0,5,3.048,5.123010833333334,0.3022058823529412,-0.25647392692444126,8856,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,0.528,0.0848,0.14400000000000002,0.0979,0.0738,0.099,0.08850000000000001,0.1325,0.1588,0.1713,0.1709,0.1715,0.1388,0.0,5,2.747,116.57243777777778,0.3176561295296838,-0.2663949610967024,9021,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,0.456,0.0716,0.13770000000000002,0.095,0.06760000000000001,0.08800000000000001,0.0847,0.11710000000000001,0.1487,0.1665,0.1694,0.1696,0.14750000000000002,0.0,5,2.477,5.1774313888888885,0.3333333333333333,-0.31623931623931617,9024,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,0.336,0.155,0.0309,0.017,0.1193,0.12660000000000002,0.0908,0.13820000000000002,0.12890000000000001,0.1283,0.1125,0.09530000000000001,0.081,0.0,5,2.203,140.42915722222222,0.10673880964092472,0.05897114178168136,8489,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,0.336,0.155,0.0309,0.017,0.1193,0.12660000000000002,0.0908,0.13820000000000002,0.12890000000000001,0.1283,0.1125,0.09530000000000001,0.081,0.0,5,2.203,148.96249055555555,0.10673880964092472,0.05897114178168136,8493,"{""type"":""MultiPoint"",""coordinates"":[]}"
315,0.33,0.0477,0.0089,0.0067,0.034,0.053000000000000005,0.0318,0.07880000000000001,0.0632,0.0637,0.0485,0.0329,0.0,0.0,7,2.394,68.84621083333333,0.2079701120797011,0.044334975369458164,8556,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,0.33,0.0477,0.0089,0.0067,0.034,0.053000000000000005,0.0318,0.07880000000000001,0.0632,0.0637,0.0485,0.0329,0.0,0.0,7,2.394,77.22954416666667,0.2079701120797011,0.044334975369458164,8561,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,0.14400000000000002,0.0405,0.0076,0.0061,0.038200000000000005,0.057600000000000005,0.029500000000000002,0.077,0.06330000000000001,0.0653,0.052700000000000004,0.0352,0.0094,0.0,7,1.887,44.31191222222222,0.2822384428223844,0.0444242973708069,8704,"{""type"":""MultiPoint"",""coordinates"":[]}"
318,0.14400000000000002,0.0405,0.0076,0.0061,0.038200000000000005,0.057600000000000005,0.029500000000000002,0.077,0.06330000000000001,0.0653,0.052700000000000004,0.0352,0.0094,0.0,7,1.887,52.77857888888889,0.2822384428223844,0.0444242973708069,8707,"{""type"":""MultiPoint"",""coordinates"":[]}"
319,0.42,0.31720000000000004,0.1564,0.1273,0.21730000000000002,0.2179,0.1879,0.2421,0.22030000000000002,0.22310000000000002,0.18560000000000001,0.2001,0.2854,0.3,8,2.625,68.3396775,-0.006157965194109762,0.08004956629491944,8877,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,0.42,0.31720000000000004,0.1564,0.1273,0.21730000000000002,0.2179,0.1879,0.2421,0.22030000000000002,0.22310000000000002,0.18560000000000001,0.2001,0.2854,0.3,8,2.625,76.77301083333333,-0.006157965194109762,0.08004956629491944,8880,"{""type"":""MultiPoint"",""coordinates"":[]}"
321,0.324,0.126,0.038900000000000004,0.0211,0.11670000000000001,0.11230000000000001,0.08800000000000001,0.1159,0.108,0.1087,0.09530000000000001,0.0925,0.134,0.0,6,2.121,140.56339305555557,0.03982542280414621,0.08188824662813103,8490,"{""type"":""MultiPoint"",""coordinates"":[]}"
322,0.324,0.126,0.038900000000000004,0.0211,0.11670000000000001,0.11230000000000001,0.08800000000000001,0.1159,0.108,0.1087,0.09530000000000001,0.0925,0.134,0.0,6,2.121,149.06339305555557,0.03982542280414621,0.08188824662813103,8494,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,0.216,0.0449,0.0234,0.0158,0.0417,0.0475,0.0334,0.056,0.0426,0.044500000000000005,0.0386,0.034300000000000004,0.08360000000000001,0.0,6,1.482,92.79625972222222,0.07222222222222226,0.10336817653890822,8609,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,0.216,0.0449,0.0234,0.0158,0.0417,0.0475,0.0334,0.056,0.0426,0.044500000000000005,0.0386,0.034300000000000004,0.08360000000000001,0.0,6,1.482,101.22959305555555,0.07222222222222226,0.10336817653890822,8613,"{""type"":""MultiPoint"",""coordinates"":[]}"
325,0.432,0.1463,0.066,0.039400000000000004,0.1491,0.1428,0.11510000000000001,0.1433,0.12300000000000001,0.1155,0.1131,0.10010000000000001,0.15480000000000002,0.09,8,2.985,68.55724944444444,-0.008764241893076256,0.11606096131301291,8878,"{""type"":""MultiPoint"",""coordinates"":[]}"
326,0.432,0.1463,0.066,0.039400000000000004,0.1491,0.1428,0.11510000000000001,0.1433,0.12300000000000001,0.1155,0.1131,0.10010000000000001,0.15480000000000002,0.09,8,2.985,76.92391611111111,-0.008764241893076256,0.11606096131301291,8881,"{""type"":""MultiPoint"",""coordinates"":[]}"
327,0.339,0.1389,0.034300000000000004,0.0188,0.1283,0.1259,0.09680000000000001,0.1343,0.1335,0.1332,0.1179,0.1004,0.0731,0.0,6,1.956,140.2958238888889,0.09827666511411269,0.032813781788351135,8488,"{""type"":""MultiPoint"",""coordinates"":[]}"
328,0.339,0.1389,0.034300000000000004,0.0188,0.1283,0.1259,0.09680000000000001,0.1343,0.1335,0.1332,0.1179,0.1004,0.0731,0.0,6,1.956,148.7791572222222,0.09827666511411269,0.032813781788351135,8492,"{""type"":""MultiPoint"",""coordinates"":[]}"
329,0.39,0.1233,0.0396,0.024,0.10940000000000001,0.1184,0.0869,0.14170000000000002,0.1222,0.1212,0.1067,0.0886,0.07740000000000001,0.0,3,1.941,20.305455277777778,0.10227272727272727,0.0519768991559307,8632,"{""type"":""MultiPoint"",""coordinates"":[]}"
330,0.39,0.1233,0.0396,0.024,0.10940000000000001,0.1184,0.0869,0.14170000000000002,0.1222,0.1212,0.1067,0.0886,0.07740000000000001,0.0,3,1.941,28.772121944444443,0.10227272727272727,0.0519768991559307,8648,"{""type"":""MultiPoint"",""coordinates"":[]}"
331,0.5630000000000001,0.0829,0.0211,0.012100000000000001,0.06960000000000001,0.0882,0.0587,0.12290000000000001,0.09970000000000001,0.1014,0.0821,0.0685,0.033100000000000004,0.0,6,2.508,116.5885038888889,0.16619318181818185,0.03581914268937166,8827,"{""type"":""MultiPoint"",""coordinates"":[]}"
332,0.444,0.054400000000000004,0.015600000000000001,0.0098,0.055600000000000004,0.075,0.0465,0.0998,0.0849,0.0868,0.0716,0.053500000000000006,0.0286,0.0,6,2.113,4.761437222222222,0.21253175275190514,0.02319236016371078,8832,"{""type"":""MultiPoint"",""coordinates"":[]}"
333,0.33,0.0524,0.011600000000000001,0.006200000000000001,0.046200000000000005,0.075,0.0449,0.1222,0.11320000000000001,0.1129,0.09290000000000001,0.07060000000000001,0.014,0.0,6,2.394,68.69621083333334,0.34833091436865027,-0.1066110780226326,8554,"{""type"":""MultiPoint"",""coordinates"":[]}"
334,0.33,0.0524,0.011600000000000001,0.006200000000000001,0.046200000000000005,0.075,0.0449,0.1222,0.11320000000000001,0.1129,0.09290000000000001,0.07060000000000001,0.014,0.0,6,2.394,77.07954416666666,0.34833091436865027,-0.1066110780226326,8560,"{""type"":""MultiPoint"",""coordinates"":[]}"
335,0.42,0.5589000000000001,0.4413,0.38370000000000004,0.554,0.5224,0.4872,0.5384,0.5071,0.4974,0.4692,0.47490000000000004,0.5523,1.0,9,2.625,68.7396775,-0.01882057716436639,0.05365066559096406,8879,"{""type"":""MultiPoint"",""coordinates"":[]}"
336,0.42,0.5589000000000001,0.4413,0.38370000000000004,0.554,0.5224,0.4872,0.5384,0.5071,0.4974,0.4692,0.47490000000000004,0.5523,1.0,9,2.625,77.10634416666667,-0.01882057716436639,0.05365066559096406,8882,"{""type"":""MultiPoint"",""coordinates"":[]}"
337,0.246,0.0534,0.0702,0.0451,0.048100000000000004,0.0653,0.0487,0.085,0.08800000000000001,0.0922,0.0811,0.08220000000000001,0.13540000000000002,0.0,7,2.725,92.79653722222223,0.2496147919876734,-0.10792349726775961,8394,"{""type"":""MultiPoint"",""coordinates"":[]}"
338,0.246,0.0534,0.0702,0.0451,0.048100000000000004,0.0653,0.0487,0.085,0.08800000000000001,0.0922,0.0811,0.08220000000000001,0.13540000000000002,0.0,7,2.725,101.27987055555556,0.2496147919876734,-0.10792349726775961,8395,"{""type"":""MultiPoint"",""coordinates"":[]}"
339,0.324,0.1197,0.0834,0.0526,0.1125,0.1173,0.09480000000000001,0.12560000000000002,0.1338,0.14120000000000002,0.12990000000000002,0.1297,0.13720000000000002,0.0,5,1.6380000000000001,140.63005972222223,0.15620827770360482,-0.050970873786407814,8499,"{""type"":""MultiPoint"",""coordinates"":[]}"
340,0.324,0.1197,0.0834,0.0526,0.1125,0.1173,0.09480000000000001,0.12560000000000002,0.1338,0.14120000000000002,0.12990000000000002,0.1297,0.13720000000000002,0.0,5,1.6380000000000001,149.48005972222222,0.15620827770360482,-0.050970873786407814,8504,"{""type"":""MultiPoint"",""coordinates"":[]}"
341,0.28200000000000003,0.056600000000000004,0.0777,0.049800000000000004,0.049800000000000004,0.068,0.055400000000000005,0.08990000000000001,0.0886,0.0918,0.0834,0.08560000000000001,0.13570000000000002,0.0,7,2.165,116.86378111111111,0.20172910662824203,-0.10171730515191543,8591,"{""type"":""MultiPoint"",""coordinates"":[]}"
342,0.216,0.0388,0.0606,0.041100000000000005,0.039900000000000005,0.0526,0.0425,0.0713,0.0707,0.0748,0.0723,0.0702,0.11620000000000001,0.0,7,1.482,5.346259722222222,0.259581881533101,-0.1577261809447558,8593,"{""type"":""MultiPoint"",""coordinates"":[]}"
343,0.192,0.054900000000000004,0.0877,0.0613,0.058100000000000006,0.0804,0.0616,0.1044,0.1008,0.109,0.1003,0.097,0.15940000000000001,0.0,7,2.451,44.995576944444444,0.23903644224830142,-0.1101272827891533,8929,"{""type"":""MultiPoint"",""coordinates"":[]}"
344,0.192,0.054900000000000004,0.0877,0.0613,0.058100000000000006,0.0804,0.0616,0.1044,0.1008,0.109,0.1003,0.097,0.15940000000000001,0.0,7,2.451,53.26224361111111,0.23903644224830142,-0.1101272827891533,8932,"{""type"":""MultiPoint"",""coordinates"":[]}"
345,0.594,0.1355,0.0994,0.0621,0.12510000000000002,0.12940000000000002,0.10740000000000001,0.1439,0.13190000000000002,0.1255,0.1198,0.1139,0.1568,0.1,7,2.6630000000000003,68.35692055555556,0.05457746478873236,0.0385232744783307,9143,"{""type"":""MultiPoint"",""coordinates"":[]}"
346,0.594,0.1355,0.0994,0.0621,0.12510000000000002,0.12940000000000002,0.10740000000000001,0.1439,0.13190000000000002,0.1255,0.1198,0.1139,0.1568,0.1,7,2.6630000000000003,77.32358722222222,0.05457746478873236,0.0385232744783307,9150,"{""type"":""MultiPoint"",""coordinates"":[]}"
347,0.744,0.0763,0.1005,0.0639,0.083,0.0951,0.08030000000000001,0.11380000000000001,0.1154,0.1303,0.1102,0.111,0.11620000000000001,0.0,5,2.87,20.579324444444445,0.1569553805774278,-0.07355090112031175,9232,"{""type"":""MultiPoint"",""coordinates"":[]}"
348,0.744,0.0763,0.1005,0.0639,0.083,0.0951,0.08030000000000001,0.11380000000000001,0.1154,0.1303,0.1102,0.111,0.11620000000000001,0.0,5,2.87,29.829324444444445,0.1569553805774278,-0.07355090112031175,9233,"{""type"":""MultiPoint"",""coordinates"":[]}"
349,0.324,0.1193,0.0946,0.0574,0.1143,0.1199,0.09530000000000001,0.1317,0.14800000000000002,0.159,0.1532,0.1507,0.14,0.0,5,2.093,45.66339305555555,0.23299798792756538,-0.12193335774441595,8419,"{""type"":""MultiPoint"",""coordinates"":[]}"
350,0.324,0.1193,0.0946,0.0574,0.1143,0.1199,0.09530000000000001,0.1317,0.14800000000000002,0.159,0.1532,0.1507,0.14,0.0,5,2.093,53.513393055555554,0.23299798792756538,-0.12193335774441595,8447,"{""type"":""MultiPoint"",""coordinates"":[]}"
351,0.162,0.044500000000000005,0.0853,0.052700000000000004,0.051300000000000005,0.0737,0.052500000000000005,0.0883,0.10600000000000001,0.1131,0.116,0.1125,0.10070000000000001,0.0,7,2.0420000000000003,45.512814722222224,0.37685459940652816,-0.22298365840801265,8723,"{""type"":""MultiPoint"",""coordinates"":[]}"
352,0.162,0.044500000000000005,0.0853,0.052700000000000004,0.051300000000000005,0.0737,0.052500000000000005,0.0883,0.10600000000000001,0.1131,0.116,0.1125,0.10070000000000001,0.0,7,2.0420000000000003,53.71281472222222,0.37685459940652816,-0.22298365840801265,8727,"{""type"":""MultiPoint"",""coordinates"":[]}"
353,0.594,0.11330000000000001,0.0451,0.028900000000000002,0.10640000000000001,0.1081,0.0839,0.1041,0.09960000000000001,0.0908,0.0883,0.0819,0.07640000000000001,0.05,7,2.6630000000000003,68.5902538888889,0.02555168408826946,0.10081466395112014,9133,"{""type"":""MultiPoint"",""coordinates"":[]}"
354,0.594,0.11330000000000001,0.0451,0.028900000000000002,0.10640000000000001,0.1081,0.0839,0.1041,0.09960000000000001,0.0908,0.0883,0.0819,0.07640000000000001,0.05,7,2.6630000000000003,77.05692055555555,0.02555168408826946,0.10081466395112014,9135,"{""type"":""MultiPoint"",""coordinates"":[]}"
355,0.324,0.1265,0.0302,0.0165,0.1202,0.11810000000000001,0.0903,0.1145,0.0975,0.09530000000000001,0.0839,0.0777,0.08700000000000001,0.0,6,2.121,116.04672638888889,-0.03673938002296213,0.16930693069306935,8480,"{""type"":""MultiPoint"",""coordinates"":[]}"
356,0.324,0.1265,0.0302,0.0165,0.1202,0.11810000000000001,0.0903,0.1145,0.0975,0.09530000000000001,0.0839,0.0777,0.08700000000000001,0.0,6,2.121,124.78005972222222,-0.03673938002296213,0.16930693069306935,8484,"{""type"":""MultiPoint"",""coordinates"":[]}"
357,0.324,0.11520000000000001,0.0275,0.0155,0.11040000000000001,0.1126,0.0828,0.10930000000000001,0.0882,0.0872,0.07690000000000001,0.0689,0.0637,0.0,6,2.121,116.29672638888889,-0.03694427050720093,0.1883905013192612,8481,"{""type"":""MultiPoint"",""coordinates"":[]}"
