sample_idx,sample_dt,pond_id,region,farm,morning,hour,do_mg_per_L,ph,turbidity_cm,ammonia_mg_per_L,do_winkler,prev_matches_time,prev_sample_dt,prev_do_mg_per_L,prev_ph,prev_turbidity_cm,prev_ammonia_mg_per_L,prev_individuals_air_gulping,prev_individuals_tail_splashing,prev_dead_fish,prev_feed_amount_kg,prev_stocking_density_per_acre,prev_weight,prev_species_catla,prev_species_rohu,prev_species_roopchand,prev_species_grass_carp,prev_species_pangasius,prev_species_whiteleg_shrimp
8741,2025-02-03 16:10:00+05:30,NL-SUR1,NL,NL-SUR,False,16,9.0,8.28,,,True,True,2025-01-03 15:57:00+05:30,9.1,8.34,,,0.0,0.0,0.0,,2329.0,400.0,True,True,False,False,False,False
9114,2025-03-10 07:03:00+05:30,NL-SUR1,NL,NL-SUR,True,7,3.5,7.86,,0.19,True,True,2025-02-03 07:31:00+05:30,4.5,7.92,,0.24,0.0,0.0,0.0,30.0,2329.0,500.0,True,True,False,False,False,False
9115,2025-03-10 16:19:00+05:30,NL-SUR1,NL,NL-SUR,False,16,9.0,8.24,,,True,True,2025-02-03 16:10:00+05:30,9.0,8.28,,,0.0,0.0,0.0,,2329.0,500.0,True,True,False,False,False,False
8654,2025-01-28 07:19:00+05:30,NL-VAS1,NL,NL-VAS,True,7,3.3,7.78,,0.11,True,,,,,,,,,,,,,,,,,,
8655,2025-01-28 15:56:00+05:30,NL-VAS1,NL,NL-VAS,False,15,8.7,8.2,,,True,,,,,,,,,,,,,,,,,,
8662,2025-01-29 08:06:00+05:30,NL-VJY1,NL,NL-VJY,True,8,4.1,7.79,,0.16,True,,,,,,,,,,,,,,,,,,
8663,2025-01-29 16:14:00+05:30,NL-VJY1,NL,NL-VJY,False,16,10.4,8.26,,,True,,,,,,,,,,,,,,,,,,
8972,2025-02-25 07:29:00+05:30,NL-VJY1,NL,NL-VJY,True,7,3.7,8.04,,0.14,True,True,2025-01-29 08:06:00+05:30,4.1,7.79,,0.16,0.0,0.0,0.0,130.0,2683.0,900.0,True,True,False,False,False,False
8973,2025-02-25 16:35:00+05:30,NL-VJY1,NL,NL-VJY,False,16,9.0,8.41,,,True,True,2025-01-29 16:14:00+05:30,10.4,8.26,,,0.0,0.0,0.0,,2683.0,900.0,True,True,False,False,False,False
8606,2025-01-28 07:01:00+05:30,WG-AAR1,WG,WG-AAR,True,7,3.3,7.91,,0.17,True,,,,,,,,,,,,,,,,,,
8610,2025-01-28 15:33:00+05:30,WG-AAR1,WG,WG-AAR,False,15,10.7,8.21,,,True,,,,,,,,,,,,,,,,,,
8952,2025-02-27 07:02:00+05:30,WG-AAR1,WG,WG-AAR,True,7,3.5,8.25,,0.17,True,True,2025-01-28 07:01:00+05:30,3.3,7.91,,0.17,0.0,0.0,0.0,750.0,3304.0,800.0,True,True,False,False,False,False
8956,2025-02-27 15:46:00+05:30,WG-AAR1,WG,WG-AAR,False,15,9.7,8.38,,,True,True,2025-01-28 15:33:00+05:30,10.7,8.21,,,0.0,0.0,0.0,,3304.0,800.0,True,True,False,False,False,False
8607,2025-01-28 07:10:00+05:30,WG-AAR2,WG,WG-AAR,True,7,3.1,7.81,,0.23,True,,,,,,,,,,,,,,,,,,
8611,2025-01-28 15:42:00+05:30,WG-AAR2,WG,WG-AAR,False,15,10.4,8.25,,,True,,,,,,,,,,,,,,,,,,
8953,2025-02-27 07:12:00+05:30,WG-AAR2,WG,WG-AAR,True,7,3.9,8.3,,0.06,True,True,2025-01-28 07:10:00+05:30,3.1,7.81,,0.23,0.0,0.0,0.0,400.0,2601.0,200.0,True,True,False,False,False,False
8957,2025-02-27 15:55:00+05:30,WG-AAR2,WG,WG-AAR,False,15,9.8,8.45,,,True,True,2025-01-28 15:42:00+05:30,10.4,8.25,,,0.0,0.0,0.0,,2601.0,200.0,True,True,False,False,False,False
9236,2025-03-27 06:17:00+05:30,WG-AAR2,WG,WG-AAR,True,6,1.1,8.02,,0.38,True,True,2025-02-27 07:12:00+05:30,3.9,8.3,,0.06,0.0,0.0,0.0,600.0,2601.0,300.0,True,True,False,False,False,False
9239,2025-03-27 16:20:00+05:30,WG-AAR2,WG,WG-AAR,False,16,11.1,8.31,,,True,True,2025-02-27 15:55:00+05:30,9.8,8.45,,,0.0,0.0,0.0,,2601.0,300.0,True,True,False,False,False,False
8552,2025-01-22 07:05:00+05:30,WG-AAR3,WG,WG-AAR,True,7,4.0,8.08,,0.35,True,,,,,,,,,,,,,,,,,,
8558,2025-01-22 15:32:00+05:30,WG-AAR3,WG,WG-AAR,False,15,10.6,8.31,,,True,,,,,,,,,,,,,,,,,,
9006,2025-03-04 06:31:00+05:30,WG-AAR3,WG,WG-AAR,True,6,3.1,8.02,,0.17,True,True,2025-01-22 07:05:00+05:30,4.0,8.08,,0.35,0.0,0.0,0.0,500.0,8092.0,150.0,True,True,False,False,False,False
9008,2025-03-04 16:05:00+05:30,WG-AAR3,WG,WG-AAR,False,16,10.6,8.33,,,True,True,2025-01-22 15:32:00+05:30,10.6,8.31,,,0.0,0.0,0.0,,8092.0,150.0,True,True,False,False,False,False
8553,2025-01-22 07:18:00+05:30,WG-AAR4,WG,WG-AAR,True,7,3.5,8.03,,0.29,True,,,,,,,,,,,,,,,,,,
8559,2025-01-22 15:41:00+05:30,WG-AAR4,WG,WG-AAR,False,15,11.1,8.29,,,True,,,,,,,,,,,,,,,,,,
8755,2025-02-07 07:01:00+05:30,WG-AAR4,WG,WG-AAR,True,7,3.8,7.95,,0.16,True,True,2025-01-22 07:18:00+05:30,3.5,8.03,,0.29,0.0,0.0,0.0,200.0,69474.0,50.0,True,True,False,False,False,False
8758,2025-02-07 15:30:00+05:30,WG-AAR4,WG,WG-AAR,False,15,12.0,8.24,,,True,True,2025-01-22 15:41:00+05:30,11.1,8.29,,,0.0,0.0,0.0,,69474.0,50.0,True,True,False,False,False,False
9007,2025-03-04 06:53:00+05:30,WG-AAR4,WG,WG-AAR,True,6,3.2,8.19,,0.19,True,True,2025-02-07 07:01:00+05:30,3.8,7.95,,0.16,0.0,0.0,0.0,200.0,69474.0,50.0,True,True,False,False,False,False
9009,2025-03-04 16:16:00+05:30,WG-AAR4,WG,WG-AAR,False,16,11.1,8.45,,,True,True,2025-02-07 15:30:00+05:30,12.0,8.24,,,0.0,0.0,0.0,,69474.0,50.0,True,True,False,False,False,False
8420,2025-01-06 06:57:00+05:30,WG-AKR1,WG,WG-AKR,True,6,2.0,8.05,,0.42,True,,,,,,,,,,,,,,,,,,
8422,2025-01-06 15:41:00+05:30,WG-AKR1,WG,WG-AKR,False,15,9.0,8.35,,,True,,,,,,,,,,,,,,,,,,
8540,2025-01-20 07:33:00+05:30,WG-AKR1,WG,WG-AKR,True,7,3.5,8.11,,0.48,True,True,2025-01-06 06:57:00+05:30,2.0,8.05,,0.42,15.0,0.0,0.0,950.0,2486.0,1300.0,True,True,False,False,False,False
8543,2025-01-20 16:25:00+05:30,WG-AKR1,WG,WG-AKR,False,16,10.6,8.22,,,True,True,2025-01-06 15:41:00+05:30,9.0,8.35,,,0.0,0.0,0.0,,2486.0,1300.0,True,True,False,False,False,False
8893,2025-02-22 07:25:00+05:30,WG-AKR1,WG,WG-AKR,True,7,3.3,7.92,,0.33,True,True,2025-01-20 07:33:00+05:30,3.5,8.11,,0.48,0.0,0.0,0.0,950.0,2486.0,1300.0,True,True,False,False,False,False
8896,2025-02-22 16:00:00+05:30,WG-AKR1,WG,WG-AKR,False,16,11.5,8.38,,,True,True,2025-01-20 16:25:00+05:30,10.6,8.22,,,0.0,0.0,0.0,,2486.0,1300.0,True,True,False,False,False,False
9060,2025-03-08 07:05:00+05:30,WG-AKR1,WG,WG-AKR,True,7,3.0,8.11,,0.21,True,True,2025-02-22 07:25:00+05:30,3.3,7.92,,0.33,0.0,0.0,0.0,500.0,1105.0,1400.0,True,True,False,False,False,False
9061,2025-03-08 16:25:00+05:30,WG-AKR1,WG,WG-AKR,False,16,10.4,8.48,,,True,True,2025-02-22 16:00:00+05:30,11.5,8.38,,,0.0,7.0,0.0,,1105.0,1400.0,True,True,False,False,False,False
8421,2025-01-06 07:07:00+05:30,WG-AKR2,WG,WG-AKR,True,7,2.5,8.09,,0.22,True,,,,,,,,,,,,,,,,,,
8423,2025-01-06 15:46:00+05:30,WG-AKR2,WG,WG-AKR,False,15,8.3,8.27,,,True,,,,,,,,,,,,,,,,,,
8541,2025-01-20 07:40:00+05:30,WG-AKR2,WG,WG-AKR,True,7,3.7,8.06,,0.33,True,True,2025-01-06 07:07:00+05:30,2.5,8.09,,0.22,0.0,0.0,0.0,400.0,2174.0,1300.0,True,True,False,False,False,False
8544,2025-01-20 16:20:00+05:30,WG-AKR2,WG,WG-AKR,False,16,10.1,8.28,,,True,True,2025-01-06 15:46:00+05:30,8.3,8.27,,,0.0,0.0,0.0,,2174.0,1300.0,True,True,False,False,False,False
8947,2025-02-27 07:07:00+05:30,WG-AKR2,WG,WG-AKR,True,7,3.0,8.21,,0.31,True,True,2025-01-20 07:40:00+05:30,3.7,8.06,,0.33,0.0,0.0,0.0,400.0,2174.0,1300.0,True,True,False,False,False,False
8950,2025-02-27 16:18:00+05:30,WG-AKR2,WG,WG-AKR,False,16,11.4,8.48,,,True,True,2025-01-20 16:20:00+05:30,10.1,8.28,,,0.0,0.0,0.0,,2174.0,1300.0,True,True,False,False,False,False
9152,2025-03-12 06:38:00+05:30,WG-AKR2,WG,WG-AKR,True,6,3.2,7.97,,0.1,True,True,2025-02-27 07:07:00+05:30,3.0,8.21,,0.31,0.0,0.0,0.0,500.0,5435.0,100.0,True,True,False,False,False,False
9153,2025-03-12 16:00:00+05:30,WG-AKR2,WG,WG-AKR,False,16,11.5,8.48,,,True,True,2025-02-27 16:18:00+05:30,11.4,8.48,,,0.0,0.0,0.0,,5435.0,100.0,True,True,False,False,False,False
8424,2025-01-06 06:52:00+05:30,WG-ALS1,WG,WG-ALS,True,6,3.7,7.92,,0.33,True,,,,,,,,,,,,,,,,,,
8428,2025-01-06 15:31:00+05:30,WG-ALS1,WG,WG-ALS,False,15,11.1,8.19,,,True,,,,,,,,,,,,,,,,,,
8530,2025-01-21 07:03:00+05:30,WG-ALS1,WG,WG-ALS,True,7,3.5,7.93,,0.35,True,True,2025-01-06 06:52:00+05:30,3.7,7.92,,0.33,0.0,0.0,0.0,600.0,2707.0,1100.0,True,True,False,False,False,False
8535,2025-01-21 15:30:00+05:30,WG-ALS1,WG,WG-ALS,False,15,10.6,8.21,,,True,True,2025-01-06 15:31:00+05:30,11.1,8.19,,,0.0,0.0,0.0,,2707.0,1100.0,True,True,False,False,False,False
8794,2025-02-11 07:17:00+05:30,WG-ALS1,WG,WG-ALS,True,7,3.8,8.05,,0.39,True,True,2025-01-21 07:03:00+05:30,3.5,7.93,,0.35,0.0,0.0,0.0,600.0,2707.0,1100.0,True,True,False,False,False,False
8797,2025-02-11 15:47:00+05:30,WG-ALS1,WG,WG-ALS,False,15,8.1,8.22,,,True,True,2025-01-21 15:30:00+05:30,10.6,8.21,,,0.0,0.0,0.0,,2707.0,1100.0,True,True,False,False,False,False
8955,2025-02-27 07:37:00+05:30,WG-ALS1,WG,WG-ALS,True,7,3.4,8.21,,0.13,True,True,2025-02-11 07:17:00+05:30,3.8,8.05,,0.39,0.0,0.0,0.0,750.0,1534.0,1200.0,True,True,False,False,False,False
8959,2025-02-27 16:32:00+05:30,WG-ALS1,WG,WG-ALS,False,16,10.0,8.4,,,True,True,2025-02-11 15:47:00+05:30,8.1,8.22,,,0.0,0.0,0.0,,1534.0,1200.0,True,True,False,False,False,False
9169,2025-03-20 06:31:00+05:30,WG-ALS1,WG,WG-ALS,True,6,2.3,8.25,,0.27,True,True,2025-02-27 07:37:00+05:30,3.4,8.21,,0.13,0.0,0.0,0.0,750.0,1534.0,1200.0,True,True,False,False,False,False
9171,2025-03-20 16:14:00+05:30,WG-ALS1,WG,WG-ALS,False,16,10.9,8.4,,,True,True,2025-02-27 16:32:00+05:30,10.0,8.4,,,0.0,0.0,0.0,,1534.0,1200.0,True,True,False,False,False,False
8578,2025-01-23 07:05:00+05:30,WG-ARJ1,WG,WG-ARJ,True,7,3.7,7.56,,0.23,True,,,,,,,,,,,,,,,,,,
8580,2025-01-23 15:35:00+05:30,WG-ARJ1,WG,WG-ARJ,False,15,11.7,8.18,,,True,,,,,,,,,,,,,,,,,,
8935,2025-02-25 07:05:00+05:30,WG-ARJ1,WG,WG-ARJ,True,7,3.7,7.97,,0.32,True,True,2025-01-23 07:05:00+05:30,3.7,7.56,,0.23,0.0,0.0,0.0,750.0,2394.0,600.0,True,True,False,False,False,False
8938,2025-02-25 15:31:00+05:30,WG-ARJ1,WG,WG-ARJ,False,15,10.5,8.29,,,True,True,2025-01-23 15:35:00+05:30,11.7,8.18,,,0.0,0.0,0.0,,2394.0,600.0,True,True,False,False,False,False
9223,2025-03-26 06:32:00+05:30,WG-ARJ1,WG,WG-ARJ,True,6,3.5,7.76,,0.22,True,True,2025-02-25 07:05:00+05:30,3.7,7.97,,0.32,0.0,0.0,0.0,800.0,2394.0,700.0,True,True,False,False,False,False
9226,2025-03-26 16:12:00+05:30,WG-ARJ1,WG,WG-ARJ,False,16,10.6,8.21,,,True,True,2025-02-25 15:31:00+05:30,10.5,8.29,,,0.0,0.0,0.0,,2394.0,700.0,True,True,False,False,False,False
8579,2025-01-23 07:15:00+05:30,WG-ARJ2,WG,WG-ARJ,True,7,3.5,7.84,,0.17,True,,,,,,,,,,,,,,,,,,
8581,2025-01-23 15:46:00+05:30,WG-ARJ2,WG,WG-ARJ,False,15,10.7,8.21,,,True,,,,,,,,,,,,,,,,,,
8936,2025-02-25 07:17:00+05:30,WG-ARJ2,WG,WG-ARJ,True,7,3.1,7.95,,0.26,True,True,2025-01-23 07:15:00+05:30,3.5,7.84,,0.17,0.0,0.0,0.0,800.0,2324.0,500.0,True,True,False,False,False,False
8939,2025-02-25 15:42:00+05:30,WG-ARJ2,WG,WG-ARJ,False,15,10.8,8.33,,,True,True,2025-01-23 15:46:00+05:30,10.7,8.21,,,0.0,0.0,0.0,,2324.0,500.0,True,True,False,False,False,False
9224,2025-03-26 06:44:00+05:30,WG-ARJ2,WG,WG-ARJ,True,6,3.2,7.96,,0.3,True,True,2025-02-25 07:17:00+05:30,3.1,7.95,,0.26,0.0,0.0,0.0,750.0,2324.0,600.0,True,True,False,False,False,False
9227,2025-03-26 16:25:00+05:30,WG-ARJ2,WG,WG-ARJ,False,16,10.1,8.3,,,True,True,2025-02-25 15:42:00+05:30,10.8,8.33,,,0.0,0.0,0.0,,2324.0,600.0,True,True,False,False,False,False
8468,2025-01-09 07:06:00+05:30,WG-ARJ3,WG,WG-ARJ,True,7,3.2,7.92,,0.25,True,,,,,,,,,,,,,,,,,,
8469,2025-01-09 15:36:00+05:30,WG-ARJ3,WG,WG-ARJ,False,15,10.6,8.24,,,True,,,,,,,,,,,,,,,,,,
8937,2025-02-25 07:29:00+05:30,WG-ARJ3,WG,WG-ARJ,True,7,3.2,7.98,,0.26,True,True,2025-01-09 07:06:00+05:30,3.2,7.92,,0.25,0.0,0.0,0.0,1250.0,1899.0,1400.0,True,True,False,False,False,False
8940,2025-02-25 15:56:00+05:30,WG-ARJ3,WG,WG-ARJ,False,15,10.6,8.41,,,True,True,2025-01-09 15:36:00+05:30,10.6,8.24,,,0.0,0.0,0.0,,1899.0,1400.0,True,True,False,False,False,False
9225,2025-03-26 06:58:00+05:30,WG-ARJ3,WG,WG-ARJ,True,6,3.4,7.81,,0.1,True,True,2025-02-25 07:29:00+05:30,3.2,7.98,,0.26,0.0,0.0,0.0,1250.0,1672.0,500.0,True,True,False,False,False,False
9228,2025-03-26 16:39:00+05:30,WG-ARJ3,WG,WG-ARJ,False,16,10.0,8.19,,,True,True,2025-02-25 15:56:00+05:30,10.6,8.41,,,0.0,0.0,0.0,,1672.0,500.0,True,True,False,False,False,False
8400,2025-01-02 06:50:00+05:30,WG-AVS2,WG,WG-AVS,True,6,3.3,8.33,,0.31,True,,,,,,,,,,,,,,,,,,
8401,2025-01-02 15:44:00+05:30,WG-AVS2,WG,WG-AVS,False,15,11.0,8.48,,,True,,,,,,,,,,,,,,,,,,
8550,2025-01-22 07:50:00+05:30,WG-AVS2,WG,WG-AVS,True,7,3.3,7.86,,0.3,True,True,2025-01-02 06:50:00+05:30,3.3,8.33,,0.31,0.0,0.0,0.0,300.0,7576.0,,True,True,False,False,False,False
8551,2025-01-22 16:05:00+05:30,WG-AVS2,WG,WG-AVS,False,16,10.8,8.23,,,True,True,2025-01-02 15:44:00+05:30,11.0,8.48,,,0.0,5.0,0.0,,7576.0,,True,True,False,False,False,False
8702,2025-02-05 07:35:00+05:30,WG-AVS2,WG,WG-AVS,True,7,4.1,8.05,,0.39,True,True,2025-01-22 07:50:00+05:30,3.3,7.86,,0.3,0.0,0.0,0.0,350.0,7576.0,,True,True,False,False,False,False
8703,2025-02-05 16:10:00+05:30,WG-AVS2,WG,WG-AVS,False,16,11.9,8.23,,,True,True,2025-01-22 16:05:00+05:30,10.8,8.23,,,0.0,0.0,0.0,,7576.0,,True,True,False,False,False,False
8892,2025-02-22 07:15:00+05:30,WG-AVS2,WG,WG-AVS,True,7,3.3,8.17,,0.25,True,True,2025-02-05 07:35:00+05:30,4.1,8.05,,0.39,0.0,2.0,0.0,350.0,7576.0,,True,True,False,False,False,False
8895,2025-02-22 15:47:00+05:30,WG-AVS2,WG,WG-AVS,False,15,11.2,8.49,,,True,True,2025-02-05 16:10:00+05:30,11.9,8.23,,,0.0,6.0,0.0,,7576.0,,True,True,False,False,False,False
8785,2025-02-06 07:19:00+05:30,WG-BKR1,WG,WG-BKR,True,7,3.6,8.04,,0.36,True,,,,,,,,,,,,,,,,,,
8786,2025-02-06 15:55:00+05:30,WG-BKR1,WG,WG-BKR,False,15,11.2,8.39,,,True,,,,,,,,,,,,,,,,,,
9174,2025-03-21 06:18:00+05:30,WG-BKR1,WG,WG-BKR,True,6,3.5,7.64,,0.24,True,True,2025-02-06 07:19:00+05:30,3.6,8.04,,0.36,0.0,0.0,0.0,400.0,2304.0,300.0,True,True,False,False,False,False
9178,2025-03-21 16:02:00+05:30,WG-BKR1,WG,WG-BKR,False,16,8.7,8.36,,,True,True,2025-02-06 15:55:00+05:30,11.2,8.39,,,0.0,0.0,0.0,,2304.0,300.0,True,True,False,False,False,False
8638,2025-01-30 08:03:00+05:30,WG-BSK1,WG,WG-BSK,True,8,3.2,7.88,,0.34,True,,,,,,,,,,,,,,,,,,
8639,2025-01-30 15:34:00+05:30,WG-BSK1,WG,WG-BSK,False,15,11.5,8.26,,,True,,,,,,,,,,,,,,,,,,
8961,2025-02-28 08:10:00+05:30,WG-BSK1,WG,WG-BSK,True,8,4.2,7.9,,0.16,True,True,2025-01-30 08:03:00+05:30,3.2,7.88,,0.34,0.0,0.0,0.0,150.0,9191.0,,True,True,False,False,False,False
8964,2025-02-28 16:23:00+05:30,WG-BSK1,WG,WG-BSK,False,16,10.7,8.44,,,True,True,2025-01-30 15:34:00+05:30,11.5,8.26,,,0.0,0.0,0.0,,9191.0,,True,True,False,False,False,False
8508,2025-01-11 07:00:00+05:30,WG-BSK2,WG,WG-BSK,True,7,3.8,8.13,,0.37,True,,,,,,,,,,,,,,,,,,
8510,2025-01-11 15:54:00+05:30,WG-BSK2,WG,WG-BSK,False,15,10.8,8.23,,,True,,,,,,,,,,,,,,,,,,
8713,2025-02-06 07:38:00+05:30,WG-BSK2,WG,WG-BSK,True,7,3.8,8.22,,0.23,True,True,2025-01-11 07:00:00+05:30,3.8,8.13,,0.37,0.0,0.0,0.0,150.0,11000.0,,True,True,False,False,False,False
8714,2025-02-06 15:47:00+05:30,WG-BSK2,WG,WG-BSK,False,15,11.2,8.41,,,True,True,2025-01-11 15:54:00+05:30,10.8,8.23,,,0.0,0.0,0.0,,11000.0,,True,True,False,False,False,False
8946,2025-02-27 06:43:00+05:30,WG-BSK2,WG,WG-BSK,True,6,3.2,7.85,,0.29,True,True,2025-02-06 07:38:00+05:30,3.8,8.22,,0.23,0.0,0.0,0.0,300.0,11000.0,,True,True,False,False,False,False
8951,2025-02-27 16:37:00+05:30,WG-BSK2,WG,WG-BSK,False,16,9.3,8.09,,,True,True,2025-02-06 15:47:00+05:30,11.2,8.41,,,0.0,0.0,0.0,,11000.0,,True,True,False,False,False,False
9146,2025-03-13 07:50:00+05:30,WG-BSK2,WG,WG-BSK,True,7,3.8,8.25,,0.08,True,True,2025-02-27 06:43:00+05:30,3.2,7.85,,0.29,0.0,0.0,0.0,300.0,11000.0,80.0,True,True,False,False,False,False
9147,2025-03-13 15:32:00+05:30,WG-BSK2,WG,WG-BSK,False,15,11.2,8.37,,,True,True,2025-02-27 16:37:00+05:30,9.3,8.09,,,0.0,0.0,0.0,,11000.0,80.0,True,True,False,False,False,False
9248,2025-03-28 06:48:00+05:30,WG-BSK2,WG,WG-BSK,True,6,3.3,8.18,,0.18,True,True,2025-03-13 07:50:00+05:30,3.8,8.25,,0.08,0.0,0.0,0.0,300.0,11000.0,100.0,True,True,False,False,False,False
9252,2025-03-28 16:15:00+05:30,WG-BSK2,WG,WG-BSK,False,16,11.4,8.47,,,True,True,2025-03-13 15:32:00+05:30,11.2,8.37,,,0.0,0.0,0.0,,11000.0,100.0,True,True,False,False,False,False
8634,2025-01-30 07:23:00+05:30,WG-BYK1,WG,WG-BYK,True,7,3.3,7.91,,0.19,True,,,,,,,,,,,,,,,,,,
8650,2025-01-30 15:48:00+05:30,WG-BYK1,WG,WG-BYK,False,15,10.5,8.31,,,True,,,,,,,,,,,,,,,,,,
9081,2025-03-10 07:44:00+05:30,WG-BYK1,WG,WG-BYK,True,7,3.7,8.21,,0.21,True,True,2025-01-30 07:23:00+05:30,3.3,7.91,,0.19,0.0,0.0,0.0,1000.0,1600.0,500.0,True,True,False,False,False,False
9085,2025-03-10 16:33:00+05:30,WG-BYK1,WG,WG-BYK,False,16,11.8,8.38,,,True,True,2025-01-30 15:48:00+05:30,10.5,8.31,,,0.0,0.0,0.0,,1600.0,500.0,True,True,False,False,False,False
8635,2025-01-30 07:35:00+05:30,WG-BYK2,WG,WG-BYK,True,7,3.5,7.92,,0.17,True,,,,,,,,,,,,,,,,,,
8651,2025-01-30 15:56:00+05:30,WG-BYK2,WG,WG-BYK,False,15,10.6,8.25,,,True,,,,,,,,,,,,,,,,,,
8870,2025-02-20 07:18:00+05:30,WG-BYK2,WG,WG-BYK,True,7,4.0,8.16,,0.11,True,True,2025-01-30 07:35:00+05:30,3.5,7.92,,0.17,0.0,0.0,0.0,250.0,17451.0,50.0,True,True,False,False,False,False
8873,2025-02-20 15:45:00+05:30,WG-BYK2,WG,WG-BYK,False,15,10.9,8.33,,,True,True,2025-01-30 15:56:00+05:30,10.6,8.25,,,0.0,0.0,0.0,,17451.0,50.0,True,True,False,False,False,False
8467,2025-01-08 08:19:00+05:30,WG-CRP1,WG,WG-CRP,True,8,3.9,7.91,,0.31,True,,,,,,,,,,,,,,,,,,
8731,2025-02-06 07:55:00+05:30,WG-CRP1,WG,WG-CRP,True,7,3.7,7.65,,0.19,True,True,2025-01-08 08:19:00+05:30,3.9,7.91,,0.31,0.0,0.0,0.0,550.0,2194.0,350.0,True,True,False,False,False,False
8734,2025-02-06 16:07:00+05:30,WG-CRP1,WG,WG-CRP,False,16,10.4,8.39,,,True,False,2025-01-08 08:19:00+05:30,3.9,7.91,,0.31,0.0,0.0,0.0,550.0,2194.0,350.0,True,True,False,False,False,False
9176,2025-03-21 06:39:00+05:30,WG-CRP1,WG,WG-CRP,True,6,3.2,8.01,,0.29,True,True,2025-02-06 07:55:00+05:30,3.7,7.65,,0.19,0.0,0.0,0.0,600.0,2194.0,400.0,True,True,False,False,False,False
9180,2025-03-21 16:20:00+05:30,WG-CRP1,WG,WG-CRP,False,16,9.5,8.44,,,True,True,2025-02-06 16:07:00+05:30,10.4,8.39,,,0.0,0.0,0.0,,2194.0,,True,True,False,False,False,False
8450,2025-01-07 08:10:00+05:30,WG-CVR1,WG,WG-CVR,True,8,4.2,7.89,,0.37,True,,,,,,,,,,,,,,,,,,
8454,2025-01-07 16:02:00+05:30,WG-CVR1,WG,WG-CVR,False,16,8.4,8.37,,,True,,,,,,,,,,,,,,,,,,
8748,2025-02-07 07:00:00+05:30,WG-CVR1,WG,WG-CVR,True,7,4.0,7.61,,0.27,True,True,2025-01-07 08:10:00+05:30,4.2,7.89,,0.37,0.0,0.0,0.0,900.0,2833.0,950.0,True,True,False,False,False,False
8763,2025-02-07 15:33:00+05:30,WG-CVR1,WG,WG-CVR,False,15,6.6,7.87,,,True,True,2025-01-07 16:02:00+05:30,8.4,8.37,,,0.0,0.0,0.0,,2833.0,,True,True,False,False,False,False
9213,2025-03-25 06:37:00+05:30,WG-CVR1,WG,WG-CVR,True,6,3.5,8.07,,0.21,True,True,2025-02-07 07:00:00+05:30,4.0,7.61,,0.27,0.0,0.0,0.0,950.0,2833.0,980.0,True,True,False,False,False,False
9216,2025-03-25 16:31:00+05:30,WG-CVR1,WG,WG-CVR,False,16,11.3,8.37,,,True,True,2025-02-07 15:33:00+05:30,6.6,7.87,,,0.0,0.0,0.0,,2833.0,,True,True,False,False,False,False
8451,2025-01-07 08:21:00+05:30,WG-CVR2,WG,WG-CVR,True,8,3.4,8.02,,0.27,True,,,,,,,,,,,,,,,,,,
8455,2025-01-07 16:15:00+05:30,WG-CVR2,WG,WG-CVR,False,16,10.2,8.42,,,True,,,,,,,,,,,,,,,,,,
8761,2025-02-07 07:10:00+05:30,WG-CVR2,WG,WG-CVR,True,7,3.7,7.76,,0.32,True,True,2025-01-07 08:21:00+05:30,3.4,8.02,,0.27,0.0,0.0,0.0,1200.0,3240.0,900.0,True,True,False,False,False,False
8764,2025-02-07 15:45:00+05:30,WG-CVR2,WG,WG-CVR,False,15,5.8,7.68,,,True,True,2025-01-07 16:15:00+05:30,10.2,8.42,,,0.0,0.0,0.0,,3240.0,,True,True,False,False,False,False
8643,2025-01-30 07:45:00+05:30,WG-CVR5,WG,WG-CVR,True,7,3.2,7.68,,0.19,True,,,,,,,,,,,,,,,,,,
8646,2025-01-30 15:45:00+05:30,WG-CVR5,WG,WG-CVR,False,15,9.4,8.29,,,True,,,,,,,,,,,,,,,,,,
8555,2025-01-21 07:45:00+05:30,WG-DMG1,WG,WG-DMG,True,7,3.6,7.46,,0.26,True,,,,,,,,,,,,,,,,,,
8557,2025-01-21 15:41:00+05:30,WG-DMG1,WG,WG-DMG,False,15,9.6,8.37,,,True,,,,,,,,,,,,,,,,,,
8818,2025-02-11 08:10:00+05:30,WG-DMG1,WG,WG-DMG,True,8,3.8,7.79,,0.31,True,True,2025-01-21 07:45:00+05:30,3.6,7.46,,0.26,0.0,0.0,0.0,550.0,8270.0,100.0,True,True,False,False,False,False
8822,2025-02-11 16:52:00+05:30,WG-DMG1,WG,WG-DMG,False,16,10.4,8.42,,,True,True,2025-01-21 15:41:00+05:30,9.6,8.37,,,0.0,0.0,0.0,,8270.0,100.0,True,True,False,False,False,False
8526,2025-01-20 07:15:00+05:30,WG-DNK1,WG,WG-DNK,True,7,3.8,8.04,,0.32,True,,,,,,,,,,,,,,,,,,
8529,2025-01-20 16:16:00+05:30,WG-DNK1,WG,WG-DNK,False,16,10.4,8.42,,,True,,,,,,,,,,,,,,,,,,
8907,2025-02-24 08:02:00+05:30,WG-DNK1,WG,WG-DNK,True,8,3.6,7.89,,0.28,True,True,2025-01-20 07:15:00+05:30,3.8,8.04,,0.32,0.0,0.0,0.0,100.0,10949.0,50.0,True,True,False,False,False,False
